Ca,Cb,Eout_rail,Ra,Rb,Rs,RsolA,RsolB,Va_rail,chamber,circuitValuesKnown,constrain_min_and_max_f,cross_section,data_location,detrendSignals,filterSignals,fpass,fs,high_RSME,idx_best_absEr,idx_best_absEr1000,idx_best_absZr,idx_best_absZr1000,idx_best_absnone,import_error,include_in_analysis,manually_validated,meas_ID,meas_idx,n_freqs,normalization_method,p_1,p_2,p_3,p_4,p_5,p_6,p_7,pg_absEr_1,pg_absEr_2,pg_absEr_3,pg_absEr_4,pg_absEr_5,pg_absEr_6,pg_absEr_7,pg_absEr1000_1,pg_absEr1000_2,pg_absEr1000_3,pg_absEr1000_4,pg_absEr1000_5,pg_absEr1000_6,pg_absEr1000_7,pg_absZr_1,pg_absZr_2,pg_absZr_3,pg_absZr_4,pg_absZr_5,pg_absZr_6,pg_absZr_7,pg_absZr1000_1,pg_absZr1000_2,pg_absZr1000_3,pg_absZr1000_4,pg_absZr1000_5,pg_absZr1000_6,pg_absZr1000_7,pg_absnone_1,pg_absnone_2,pg_absnone_3,pg_absnone_4,pg_absnone_5,pg_absnone_6,pg_absnone_7,pgmax_absEr_1,pgmax_absEr_2,pgmax_absEr_3,pgmax_absEr_4,pgmax_absEr_5,pgmax_absEr_6,pgmax_absEr_7,pgmax_absEr1000_1,pgmax_absEr1000_2,pgmax_absEr1000_3,pgmax_absEr1000_4,pgmax_absEr1000_5,pgmax_absEr1000_6,pgmax_absEr1000_7,pgmax_absZr_1,pgmax_absZr_2,pgmax_absZr_3,pgmax_absZr_4,pgmax_absZr_5,pgmax_absZr_6,pgmax_absZr_7,pgmax_absZr1000_1,pgmax_absZr1000_2,pgmax_absZr1000_3,pgmax_absZr1000_4,pgmax_absZr1000_5,pgmax_absZr1000_6,pgmax_absZr1000_7,pgmax_absnone_1,pgmax_absnone_2,pgmax_absnone_3,pgmax_absnone_4,pgmax_absnone_5,pgmax_absnone_6,pgmax_absnone_7,pgmin_absEr_1,pgmin_absEr_2,pgmin_absEr_3,pgmin_absEr_4,pgmin_absEr_5,pgmin_absEr_6,pgmin_absEr_7,pgmin_absEr1000_1,pgmin_absEr1000_2,pgmin_absEr1000_3,pgmin_absEr1000_4,pgmin_absEr1000_5,pgmin_absEr1000_6,pgmin_absEr1000_7,pgmin_absZr_1,pgmin_absZr_2,pgmin_absZr_3,pgmin_absZr_4,pgmin_absZr_5,pgmin_absZr_6,pgmin_absZr_7,pgmin_absZr1000_1,pgmin_absZr1000_2,pgmin_absZr1000_3,pgmin_absZr1000_4,pgmin_absZr1000_5,pgmin_absZr1000_6,pgmin_absZr1000_7,pgmin_absnone_1,pgmin_absnone_2,pgmin_absnone_3,pgmin_absnone_4,pgmin_absnone_5,pgmin_absnone_6,pgmin_absnone_7,predicted_TER,remove_last_NOVA_meas,resnormbest_absEr,resnormbest_absEr1000,resnormbest_absZr,resnormbest_absZr1000,resnormbest_absnone,signal_buffer_end,signal_buffer_start,total_guesses,vpipette_gain_adjust
2.35e-06,2.34e-06,0,9842,9793,1000.9,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,77,269,241,346,386,0,1,0,20221219_160340,2,111,max,99.2,98.7,9842,2.35e-06,9793,2.34e-06,1000.9,104.963564518908,94.410903804138,478.468566913435,2.39457145342558e-06,473.294022030087,2.30020354567515e-06,499999.99571815,99.0514548490448,100.814627979409,10385.5483030563,2.31568203304293e-06,10005.2758909847,2.38601027316862e-06,995.924879179523,102.404752508474,96.8333965201665,480.556825174736,2.36509310038606e-06,471.258021731455,2.32744522899278e-06,499999.999925501,98.6248848751117,101.227387882827,10325.6315479945,2.31392087598008e-06,9932.02703975468,2.38776348178148e-06,996.254475226988,97.690071748646,100.987058432917,2.27339410187394,7.49601194912772e-05,89317.8873702649,1.17312546735975e-06,961.158947223753,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,1150.253496,1,0.0345281630311262,0.00114266818033605,0.063271745954638,0.00195382481466313,0.000590929464768581,5.902,5.98,500,1
2.35e-06,9.2e-08,0,988,98.9,100.3,99.2,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,409,495,156,112,410,0,1,0,20221201_134102,1,111,max,99.2,0.28,988,2.35e-06,98.9,9.2e-08,100.3,105.256232329844,5.80247930255442,499999.937782225,2.56305770422293e-06,71.5437550121939,1.74217609541557e-07,81.0980724792341,101.950472394746,0.00100000000000009,1547.92549719484,2.37738526076261e-06,95.223563861489,2.03884286523398e-07,95.1217832490464,99.9832273537466,5.98833365033696,499999.106525452,2.25778745912059e-06,85.7121124441338,1.32082351703815e-07,86.1361267844288,101.947289617462,0.00100000773531417,1317.82919473202,2.41532454847114e-06,94.1215437985245,1.92584244383157e-07,96.0275020845529,10.8919838956174,96.712057594884,81.0067236641117,1.43461709153673e-07,419777.343609198,2.34846025005383e-06,84.5204380847232,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,191.3062045,1,0.130369649325223,0.0836447133231111,0.435575761980664,0.418954776849233,0.0979697441270724,5.902,5.98,500,1
2.35e-06,1.01e-06,0,988,994,1000.9,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,301,383,314,364,480,0,1,0,20221214_171101,2,111,max,99.2,98.7,988,2.35e-06,994,1.01e-06,1000.9,102.302539143996,99.1839418215494,928.683785801433,2.38682135064037e-06,922.619217975223,9.98726667892506e-07,1030.16956357208,98.8351566939038,105.466499056237,1006.84833297972,2.31168614886509e-06,967.595160949526,1.03253651407335e-06,989.160916130833,102.231932407621,97.474067053839,928.917441705665,2.39390822085145e-06,926.286438539085,9.89265685877577e-07,1032.30363797709,99.1720359722536,105.151605695299,1009.04467024518,2.31641829480789e-06,971.731858950284,1.03187293282884e-06,987.548631318036,190.986918183403,13.0802046383402,325171.226697677,8.46544824683922e-07,295.361714649074,4.45230750694113e-06,660.645546787237,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,862.9520634,1,0.0181655480374037,0.000993960151891602,0.0232802363363866,0.00115629132067786,0.000877359362307832,5.902,5.98,500,1
1.07e-06,9.2e-08,0,988,98.9,100.3,0.4,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,350,482,208,301,33,0,1,0,20221103_162609,1,111,max,0.4,98.7,988,1.07e-06,98.9,9.2e-08,100.3,16.502409736899,104.118676326483,2816.03679153444,1.5543454317089e-06,48.7478110507921,3.27349699356891e-07,73.224355473481,0.00100000000000005,0.00100004136794426,292.624574889715,9.23117362415191e-07,350.50108080085,3.02583517287563e-08,272.497462812793,5.62805347214763,105.107597750732,499999.999999958,1.14321142133902e-06,73.1545087755504,1.70076396324891e-07,81.1919515570651,0.00100000000000005,0.00100000004107722,278.280871292228,9.34632688629206e-07,335.508614605464,2.36249864582786e-08,278.182815802964,15.5315080663816,35.7113168518499,69855.5051553889,3.71618996043761e-07,311.469198375461,2.3662825665013e-08,140.691059479255,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,190.9262045,1,0.493924231722611,0.14620316749911,0.344575014675455,0.170201140098666,0.114228975113964,5.902,5.98,500,10
9.03e-08,9.2e-08,0,99.2,9790,10029,0.35,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,470,488,191,290,102,0,1,0,20220930_172942,3,111,max,0.35,0.28,99.2,9.03e-08,9790,9.2e-08,10029,51.5758402438349,0.00100000000000005,57.0833616920569,2.96695697213464e-07,499999.999999803,9.19638433685342e-08,4974.31283406116,0.00100007354951896,2.41742884066416,103.29968643094,1.77883994899951e-08,9550.04118367268,9.21112709198661e-08,10259.5504020507,37.3054917986175,0.546879253521728,71.2608994379562,2.84264531974058e-07,23839.1572467094,9.20665664904855e-08,6223.78098849209,0.00100003466151835,4.42198700872238,103.318362838276,6.76189142843836e-08,9552.72073212726,9.22114873595897e-08,10247.9792566642,19.8317724022476,4.14799066161867,5022.61928258402,9.41028752524e-08,86.5988810460967,1.61947698752743e-07,160947.082544565,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,4979.934696,1,0.007328724305131,0.00538091455035238,0.00605998530208813,0.00542746507095289,0.000273163160118684,5.902,5.98,500,10
9.2e-08,2.34e-06,0,9837,98.9,1000.9,99.2,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,94,272,46,476,120,0,1,0,20221204_150336,2,111,max,99.2,0.28,9837,9.2e-08,98.9,2.34e-06,1000.9,0.00100000000000005,1.62326089059561,499999.999995982,7.27076528879312e-08,126.015479916615,2.6076654927098e-08,1008.19335936937,69.9708429087024,0.00100000000000005,499999.999999974,8.46386242320166e-08,74.4617220185629,1.57187720080256e-06,939.635821668444,95.7931187974257,0.00100000075797408,68429.156169123,9.31758954310596e-08,200.706880973066,1.20572632887736e-06,926.120173242093,0.00100000524345782,0.00100001526401029,84465.5546822224,7.48414441971825e-08,224.397450464116,7.17756956933588e-07,1019.93678939771,50.8469032305891,50.8475350974639,37.9730148236017,3.77909320451315e-06,158538.18447772,9.02863215191259e-08,911.596854785238,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,1008.780921,1,0.0071577021075532,0.0016096186986505,0.606570460080916,0.601598133880342,0.000916222205535762,5.902,5.98,500,1
1.07e-06,9.2e-08,0,988,9790,10029,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,154,72,203,205,118,0,1,0,20221214_161941,3,111,max,99.2,98.7,988,1.07e-06,9790,9.2e-08,10029,101.245014428815,76.4210717567628,711.410548398556,1.08215356353256e-06,7026.56737743131,9.0809600029167e-08,15902.5312748564,95.4306832962952,119.828981574289,1020.0900882776,1.03792813949373e-06,9837.30919692021,9.23364912377711e-08,9895.94217310622,113.392076435053,56.5446039806386,470.845001025026,1.18816579065637e-06,4796.01217793147,8.97584673510802e-08,499999.999970211,95.8196243978238,119.434138559751,1018.72353103208,1.03899448493908e-06,9832.98354563418,9.23277285140315e-08,9900.69886908396,118.069578340684,90.5082782401993,558.700447447766,8.25465356171189e-07,6776.11701410266,9.38738518490426e-08,17686.9519375909,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,5392.909468,1,0.00427923455671973,0.000281281634554126,0.0117809994752399,0.000301622689776737,0.000135082586154006,5.902,5.98,500,1
1.07e-06,1.01e-06,0,9837,9790,100.3,0.4,0.3,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,116,326,441,247,216,0,1,0,20221025_162940,1,111,max,0.4,0.3,9837,1.07e-06,9790,1.01e-06,100.3,2.22010198570267,0.00100000000000006,50.3708288509193,7.43006410149561e-07,48.441447940336,1.48063752113278e-06,499999.978095857,0.00100000000000009,0.00100000000000009,7918.93073497698,1.00051970264361e-06,6947.14170692524,1.04836169529105e-06,101.332473570012,0.00100003520372883,0.731752367618091,54.0498376837845,1.38322733353767e-06,49.949117498061,7.16594082213354e-07,2777.87984019142,0.00100000000542638,0.00100000000000006,12422.1171444666,1.00829145674765e-06,11061.4542487293,1.03996300382111e-06,101.079415933481,0.00100000041180469,0.00100000000116168,190280.23116018,5.09850998194096e-07,4.0878711227687,6.07825863686409e-07,100.844157400611,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,100.4900422,1,0.470603207010972,0.141057336353137,0.446059223119708,0.24948696188328,0.0453798691528018,5.902,5.98,500,10
1.07e-06,9.2e-08,0,99.2,98.9,1000.9,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,312,143,247,128,241,0,1,0,20221212_160133,2,111,max,99.2,98.7,99.2,1.07e-06,98.9,9.2e-08,1000.9,104.097750142589,112.769874529135,107.754826425061,1.10631268697028e-06,90.6638424372605,1.30787278578387e-07,796.903833508768,125.814248314245,0.00104230818273583,80.8267565684179,1.59315483002257e-06,231.612433758726,6.56790427649515e-08,1234.78989427108,100.782022818912,120.018878988556,124.250567720127,1.03822943541534e-06,90.5843902694048,1.50342017827461e-07,556.411299128202,112.337218055943,0.00100012125441501,107.175505744087,1.17335028477852e-06,254.49802864178,5.05981197565143e-08,962.092530703447,195.771984892734,9.95526189667174,5620.65677970839,3.21061638298849e-07,138.88400549364,1.19553891399936e-07,175.06545436363,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,363.2697164,1,0.0398743505284694,0.0467061397103266,0.0451293570049978,0.0490692821695849,0.0325371868962813,5.902,5.98,500,1
2.35e-06,1.01e-06,0,99.2,994,1000.9,0.4,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,12,286,371,67,250,0,1,0,20221101_181324,2,111,max,0.4,98.7,99.2,2.35e-06,994,1.01e-06,1000.9,23.4009141445513,114.125352706429,88.3614384282732,4.778492659881e-06,1530.21098158776,1.07227007943577e-06,686.812740820623,1.59158045908649,128.873856275074,101.816726381521,2.63214637531126e-06,913.669708212012,1.15576245380464e-06,945.54334724076,20.0871873766346,118.754828109872,93.1021028220965,4.38405004256613e-06,1415.5757995958,1.09510375773634e-06,707.595841015633,0.00100000000562603,130.02951055053,102.579225873059,2.5744063124579e-06,890.390662748025,1.16030143631097e-06,967.458406858111,62.8331747779887,64.4085198024501,98.1943878033229,2.19916555582803e-06,716.374803779544,1.18033324288544e-06,1246.68351382219,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,621.6079414,1,0.596744621068843,0.0420648277157113,0.65559452008484,0.0403418916029781,0.00357558941535187,5.902,5.98,500,10
2.35e-06,1.01e-06,0,9837,9790,10029,99.2,0.28,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,59,380,86,491,151,0,1,0,20221209_153729,3,111,max,99.2,0.28,9837,2.35e-06,9790,1.01e-06,10029,90.3471754165506,8.53640093246675,10191.2134038306,2.30691930458437e-06,9833.61237156069,1.02345788000923e-06,9899.74515864569,98.8351552921402,23.4272337384389,10011.6067871803,2.32843070081374e-06,9679.99273368442,1.02489038354124e-06,9960.51136921017,126.704255084552,16.7145263741591,9698.5686565622,2.40194046996394e-06,9636.7714255777,1.01607383326299e-06,10038.1866577319,99.6569893721392,21.5772644194117,10001.0375107561,2.32991397542678e-06,9678.19220182884,1.02422605329669e-06,9965.29589906842,89.6117570134525,31.2996799912379,5679.2146368535,2.22437918757783e-06,43677.8277042831,1.04601811651019e-06,7638.51763782274,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,6736.895127,1,0.00852983385947302,0.000271288419323819,0.161223288747656,0.00025017766792193,0.000152313225582304,5.902,5.98,500,1
9.2e-08,1.01e-06,0,9837,98.9,100.3,99.2,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,260,205,413,323,76,0,1,0,20221216_155633,1,111,max,99.2,98.7,9837,9.2e-08,98.9,1.01e-06,100.3,116.928489278514,89.549281684836,1364.14807386443,1.2395214627603e-07,126.350143039341,4.7398726395372e-07,99.3724896824723,201.306202452082,0.00100000002519505,26.1510875776782,0.000999999999999949,830.005199781486,9.30489242136374e-08,111.194493449157,44.1805561057333,86.2963410220381,4385.40953081232,3.75603839635979e-08,316.635400863951,6.71051435378878e-08,175.365210407562,201.094984508854,0.00100000000474382,23.0164011911746,0.000999999999999949,863.923260488988,9.26194417362313e-08,110.917319441981,89.1030459689539,114.344243709893,29.3052030846706,1.09751403636305e-06,131351.40748707,9.84115225394765e-08,96.2366280534011,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,297.1976196,1,0.0392726434954181,1.5393330669843,0.0538324266041356,1.56002585542078,0.0383339685552261,5.902,5.98,500,1
9.2e-08,2.34e-06,0,99.2,994,10029,0.4,98.7,0,model,1,1,1,Miller HDD,1,0,NaN,20100,0,338,430,69,499,89,0,1,0,20221219_184846,3,111,max,0.4,98.7,99.2,9.2e-08,994,2.34e-06,10029,22.8086265795403,99.8672706740228,79.7603622317695,1.53835744989707e-07,1030.14462400003,2.35620443356658e-06,7197.26660086144,0.00100000046304942,101.803825155163,102.511009009991,9.69713538586001e-08,991.722132881191,2.3683677422182e-06,9675.13929935996,32.383486625013,100.787157918308,70.3252937550504,2.26888459291672e-07,1060.49124684339,2.35982025344175e-06,5998.39463173175,0.00100000065190379,101.278714888328,102.684006474863,9.42929438357236e-08,995.478175110675,2.36489791375073e-06,9414.2608772415,54.9984568587286,53.9347982440988,885.280790252584,2.41768215094359e-06,94.7651695007861,1.03459972981742e-07,245134.662684613,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,250,250,500000,0.001,500000,0.001,500000,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,0.001,0.001,1,1e-11,1,1e-11,1,1084.849474,1,0.0163532994753232,0.00135499528958497,0.00707324601413091,0.00124792894416471,0.000625971307343505,5.902,5.98,500,1
NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,Ussing,0,1,0.11408980317,Google Drive,1,0,NaN,20100,0,349,326,17,187,343,0,1,0,20211014_165514,1,98,max,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.5371932101887,23.6790661539743,62145.8561247248,2.15703604464357e-06,15955.7823183925,1.03567234199034e-06,5170.27302960966,69.3045314167578,0.0087650253970197,60755.5124859216,2.19160669031538e-06,16055.2628418491,1.03591377059341e-06,5163.30279075949,26.6756338357916,52.9450293127238,101667.129857554,1.99562030346278e-06,16556.5535285134,1.08950167455601e-06,5051.45085542554,0.0087650252013321,120.698056773702,114689.720644232,1.9296424031153e-06,16620.1303980854,1.13710248033972e-06,4990.33459513639,62.2958706058734,58.4743078806729,458.045815492081,1.67535706488472e-05,3271046.12527337,7.68087439679337e-07,4617.0710821079,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,NaN,1,1.87775526866009,1.75053145281775,0.426577227327306,0.382493122017486,0.00111244719568586,5.902,5.98,500,1
NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,0,Ussing,0,1,0.11408980317,Google Drive,1,0,NaN,20100,0,174,289,447,57,331,0,1,0,20211014_165514,2,98,max,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.2237376297929,13.9024176537741,47220.2620962897,2.50824320699912e-06,11354.567880851,8.83738298513116e-07,5467.04353411751,0.00876502520133207,0.00876505486031121,47053.735544436,2.48725359744414e-06,11414.5723746296,8.78318764790913e-07,5485.49224001448,0.00876502520133204,111.72458846653,103833.521001628,1.97371429530307e-06,15941.1098143198,1.11146712009954e-06,5034.07866017593,0.00876502520133222,131.310825146035,107027.205133956,1.96677753942827e-06,15905.5922149057,1.12527824803723e-06,5012.85984301893,76.4766447526143,39.8467153843686,2860678.72153232,7.60716059368179e-07,271.898926188727,1.96181534288419e-05,4625.20654581196,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,2191.25630033287,2191.25630033287,4382512.60066575,0.00011408980317,4382512.60066575,0.00011408980317,4382512.60066575,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,0.0087650252013315,0.0087650252013315,8.7650252013315,1.1408980317e-12,8.7650252013315,1.1408980317e-12,8.7650252013315,NaN,1,1.43292634027242,1.39539376640449,0.398310910860486,0.382616127656417,0.00120191007896232,5.902,5.98,500,1
